191 , 273 , 463 , 274 , 463 , 304 , 191 , 303
126 , 1339 , 207 , 1335 , 208 , 1361 , 127 , 1364
303 , 1035 , 623 , 1035 , 623 , 1060 , 303 , 1060
127 , 451 , 415 , 450 , 415 , 479 , 127 , 480
127 , 1095 , 207 , 1096 , 207 , 1121 , 127 , 1120
126 , 1260 , 223 , 1257 , 224 , 1282 , 127 , 1285
127 , 231 , 287 , 231 , 287 , 259 , 127 , 259
127 , 1296 , 223 , 1297 , 223 , 1323 , 127 , 1322
735 , 1262 , 831 , 1262 , 831 , 1283 , 735 , 1282
159 , 617 , 1055 , 620 , 1055 , 646 , 159 , 643
127 , 1217 , 223 , 1217 , 223 , 1244 , 127 , 1244
927 , 139 , 1056 , 143 , 1055 , 168 , 926 , 163
719 , 1221 , 847 , 1224 , 847 , 1245 , 719 , 1242
703 , 1182 , 831 , 1181 , 831 , 1203 , 703 , 1204
703 , 197 , 1039 , 197 , 1039 , 218 , 703 , 218
159 , 1502 , 927 , 1505 , 927 , 1536 , 159 , 1532
127 , 1138 , 207 , 1139 , 207 , 1166 , 127 , 1166
159 , 826 , 655 , 824 , 655 , 854 , 159 , 857
303 , 1375 , 495 , 1376 , 495 , 1404 , 303 , 1403
735 , 1142 , 847 , 1143 , 847 , 1163 , 735 , 1162
703 , 279 , 1055 , 279 , 1055 , 299 , 703 , 299
927 , 1382 , 1055 , 1383 , 1055 , 1404 , 927 , 1403
303 , 1084 , 623 , 1085 , 623 , 1108 , 303 , 1107
911 , 327 , 1055 , 327 , 1055 , 348 , 911 , 348
127 , 1046 , 207 , 1047 , 207 , 1073 , 127 , 1073
303 , 1257 , 495 , 1258 , 495 , 1284 , 303 , 1283
943 , 1223 , 1055 , 1225 , 1055 , 1246 , 943 , 1244
303 , 1178 , 511 , 1178 , 511 , 1204 , 303 , 1204
719 , 328 , 863 , 328 , 863 , 347 , 719 , 347
159 , 995 , 255 , 995 , 255 , 1023 , 159 , 1023
303 , 1336 , 607 , 1337 , 607 , 1362 , 303 , 1361
303 , 1138 , 479 , 1138 , 479 , 1166 , 303 , 1166
751 , 237 , 863 , 238 , 863 , 259 , 751 , 258
959 , 118 , 1055 , 119 , 1055 , 143 , 959 , 142
126 , 196 , 207 , 194 , 208 , 221 , 127 , 222
303 , 1217 , 607 , 1218 , 607 , 1246 , 303 , 1245
943 , 236 , 1055 , 237 , 1055 , 259 , 943 , 259
703 , 454 , 1055 , 455 , 1055 , 477 , 703 , 475
735 , 1102 , 847 , 1101 , 847 , 1121 , 735 , 1122
127 , 659 , 223 , 661 , 223 , 684 , 127 , 683
719 , 1343 , 831 , 1343 , 831 , 1363 , 719 , 1362
127 , 576 , 415 , 577 , 415 , 604 , 127 , 604
143 , 782 , 479 , 785 , 479 , 817 , 143 , 814
191 , 411 , 447 , 409 , 447 , 437 , 191 , 439
126 , 414 , 191 , 411 , 192 , 438 , 127 , 441
303 , 1299 , 591 , 1299 , 591 , 1324 , 303 , 1324
111 , 1461 , 255 , 1459 , 255 , 1488 , 111 , 1489
303 , 1437 , 383 , 1436 , 383 , 1456 , 303 , 1457
830 , 95 , 1039 , 91 , 1040 , 116 , 831 , 121
191 , 323 , 511 , 323 , 511 , 352 , 191 , 351
159 , 739 , 575 , 741 , 575 , 774 , 159 , 771
303 , 1408 , 623 , 1411 , 623 , 1437 , 303 , 1434
143 , 867 , 447 , 867 , 447 , 895 , 143 , 895
111 , 532 , 351 , 530 , 351 , 565 , 111 , 567
127 , 1544 , 255 , 1543 , 255 , 1571 , 127 , 1571
127 , 372 , 271 , 371 , 271 , 399 , 127 , 400
159 , 908 , 207 , 908 , 207 , 933 , 159 , 934
303 , 1109 , 415 , 1108 , 415 , 1131 , 303 , 1132
415 , 997 , 511 , 997 , 511 , 1022 , 415 , 1021
959 , 1429 , 1055 , 1430 , 1055 , 1450 , 959 , 1450
927 , 1424 , 1056 , 1432 , 1055 , 1452 , 926 , 1444
959 , 1303 , 1055 , 1303 , 1055 , 1325 , 959 , 1325
110 , 1180 , 207 , 1177 , 208 , 1202 , 111 , 1205
